time_ps,axial_mean,axial_std,radial_mean,radial_std,axial_velocity_mean,axial_velocity_std,radial_velocity_mean,radial_velocity_std,n_ions
0.0,18.770403333333334,1.692722416155571,3.298412454960034,1.0332095168419666,0.0,0.0,0.0,0.0,5
1.0,19.823756666666668,1.554454006560215,3.2510351083275717,0.977809908112588,1.0533533333333334,0.3855681842568331,-0.04737734663246229,0.2218147668606584,5
2.0,19.86683,1.4907676460431005,3.221565838942786,1.0066625153703754,0.04307333333333361,0.07804136267959784,-0.029469269384785245,0.05070765860681581,5
3.0,20.081526666666665,1.235097921291172,3.289736511972026,1.0298629696290047,0.21469666666666426,0.28392017097925504,0.06817067302924022,0.1462562805116554,5
4.0,20.083143333333332,1.2708473126050814,3.277354026637782,1.0111625333416194,0.001616666666668465,0.06443521638910789,-0.012382485334244598,0.03534358687823065,5
5.0,20.01796333333333,1.3691023361393493,3.2256611782593767,0.9925623638955627,-0.06518000000000157,0.23097753267363444,-0.05169284837840586,0.14642957589688993,5
6.0,20.14609,1.4780372957856418,3.172359003859944,0.967439160469144,0.12812666666666886,0.12963944384329928,-0.05330217439943237,0.09388285724399338,5
7.0,20.17454,1.439611362162256,3.249738816746529,0.9447240531676943,0.02845000000000013,0.054124088906881244,0.07737981288658502,0.0478671227285966,5
8.0,20.136876666666666,1.4022012874049143,3.167980797106351,0.9799929621251339,-0.037663333333333784,0.057359213538695115,-0.0817580196401774,0.07970529903167947,5
9.0,20.21768,1.3541273674051324,3.235860972532835,1.0388098771962413,0.0808033333333313,0.05741558383110587,0.06788017542648336,0.07760848634922557,5
10.0,20.13325,1.357047977740246,3.2098533322444025,0.9869178524274467,-0.08442999999999898,0.03728211427004263,-0.02600764028843159,0.08511439681941674,5
11.0,20.133926666666667,1.3784574769808635,3.20000588979226,0.9962621703948147,0.0006766666666671028,0.04824280095977561,-0.009847442452142863,0.06360150241740972,5
12.0,20.164816666666663,1.3969717071023462,3.188956043945628,0.9805979352828196,0.030889999999999418,0.12255691267506957,-0.011049845846631889,0.05613570557729279,5
13.0,20.285253333333337,1.3746701189093402,3.1987190038544977,0.9833118482593677,0.12043666666666866,0.11263378583316513,0.009762959908869684,0.051027543101370934,5
14.0,20.07762333333333,1.4090103982188669,3.2024753129983083,0.976242797854326,-0.20763000000000176,0.09889941040156792,0.0037563091438105544,0.058239065368938636,5
15.0,20.209986666666666,1.4387830815349174,3.1980515249472368,0.9746735511275602,0.13236333333333333,0.09078219074001057,-0.0044237880510715755,0.028236916262458896,5
16.0,20.34137333333333,1.5115474378780018,3.0830451832392085,0.9889925801718158,0.13138666666666693,0.18097180701239965,-0.1150063417080284,0.32784138423009207,5
17.0,20.693869999999997,1.730834830376499,2.8401585785862244,1.019832830376963,0.3524966666666664,0.2972863289453082,-0.24288660465298392,0.08798954933823819,5
18.0,20.868683333333333,1.6454231601965232,2.8646629961862775,1.0238452568714838,0.17481333333333354,0.09371162764329521,0.02450441760005271,0.11279419329963196,5
19.0,20.838643333333334,1.6836489162464303,2.876180080611222,1.048381072036601,-0.030040000000000334,0.06862329989798657,0.011517084424944413,0.058680571343562714,5
20.0,20.83837,1.7063622879421336,2.916755642024403,1.0660893528334636,-0.00027333333333245946,0.02474122650332649,0.04057556141318171,0.05478973681593169,5
21.0,20.747446666666665,1.7388430565049742,2.832262180646911,1.0623273007024279,-0.09092333333333542,0.07101829310505542,-0.08449346137749245,0.0815423961078298,5
22.0,20.990456666666667,1.7226805893271235,2.824982493941973,1.0318716591249244,0.243010000000001,0.04368566711303715,-0.0072796867049377935,0.06157175119305434,5
23.0,20.96331333333334,1.7874257964209628,2.8411241901672533,1.0308353042591123,-0.0271433333333313,0.085256513990297,0.01614169622527979,0.14489169261638954,5
24.0,21.201106666666668,1.7072229142544784,2.8371367278706723,0.9974589585246804,0.237793333333331,0.144379336625587,-0.003987462296580757,0.07233622417942977,5
25.0,21.14783,1.7435663619081951,2.7587980627307305,1.049181042785442,-0.05327666666666531,0.15618136024791202,-0.0783386651399419,0.07323850150742768,5
26.0,21.30784,1.8810128774619748,2.7836329070910617,1.112001254267501,0.16000999999999976,0.3146578887546847,0.024834844360331364,0.10507789428056458,5
27.0,21.57064666666667,1.9044074719916895,2.890307486516683,1.169495906382316,0.26280666666666547,0.18734377450143372,0.10667457942562138,0.16333780791095254,5
28.0,21.503266666666665,1.8298632321994888,2.9065510320389265,1.1413699172415364,-0.06738,0.1384590013124628,0.016243545522243476,0.11128199050598005,5
29.0,21.571453333333334,1.856183007153241,2.945852167225927,1.1288870438251857,0.06818666666666787,0.08769383001227635,0.03930113518700047,0.07909043375012037,5
30.0,21.684989999999996,1.9186270853167644,2.954557510016789,1.1569727441452564,0.11353666666666484,0.12012693906400801,0.008705342790861926,0.04325713130880256,5
31.0,21.69288,1.9217194617032123,2.9791866135143708,1.1794509429370361,0.007890000000001151,0.06882905442713333,0.02462910349758176,0.11493089621345598,5
32.0,21.759776666666667,1.9540900420684597,2.9449151557031614,1.1884521801590393,0.06689666666666838,0.10267258392038717,-0.03427145781120906,0.03732596018110992,5
33.0,21.873450000000002,1.9450193521459436,2.998548498863679,1.2067493543476384,0.11367333333333321,0.06877886028586248,0.0536333431605172,0.08364263176813207,5
34.0,21.921573333333335,1.9461732333993287,3.0091159248846786,1.1899568624451764,0.04812333333333143,0.0563795437685999,0.010567426020999892,0.09976680087362712,5
35.0,22.147160000000003,1.8851918939342898,2.9969739662912867,1.2230015200138193,0.2255866666666691,0.08741353721757651,-0.012141958593392177,0.08336755411585046,5
36.0,22.43138666666667,1.926816585787725,2.9691469870000398,1.2280708717922768,0.2842266666666653,0.10999891645931083,-0.02782697929124702,0.0562753241380898,5
37.0,22.20497,1.8734236825602977,3.000336029344689,1.2118191214166834,-0.2264166666666668,0.09364466230265128,0.031189042344649698,0.0747806637953404,5
38.0,22.599493333333335,1.8271689904086887,2.9555947030634817,1.2317427376987433,0.3945233333333341,0.10619032211605509,-0.04474132628120766,0.10106444106694819,5
39.0,22.88881333333333,1.7724641747327652,3.050366345438841,1.232714784873045,0.2893199999999979,0.21095783765166537,0.09477164237535929,0.13592309554359003,5
40.0,22.957946666666665,1.8348778079025663,3.04956773582625,1.1537039578959265,0.06913333333333256,0.10729160317150037,-0.0007986096125913722,0.10801991626859912,5
41.0,23.008789999999998,1.908772363053162,3.080513004889108,1.1957748264403567,0.05084333333333433,0.09803933484973143,0.03094526906285866,0.09962541199518407,5
42.0,23.100479999999997,1.8603379307534433,3.0597384148509876,1.1846836505564111,0.09169000000000053,0.1123720767015633,-0.020774590038120745,0.13928357561896604,5
43.0,23.30500333333333,1.803025013149968,3.0796236886507655,1.180029022918223,0.20452333333333214,0.07801614690420097,0.019885273799778024,0.19403379908747204,5
44.0,23.326083333333333,1.7701678788245556,3.1340082262582674,1.142693906758356,0.02108000000000132,0.1038224250021797,0.05438453760750175,0.061269276333942774,5
45.0,23.52101,1.804657855433484,3.129031404811639,1.115029442854261,0.19492666666666808,0.11537537750028598,-0.004976821446627877,0.16370142184478173,5
46.0,23.78622,1.8590078097797833,3.230833821147111,1.01851424650933,0.265209999999999,0.1308492332589091,0.10180241633547178,0.1923434444109745,5
47.0,23.884783333333335,1.8489407760180478,3.12078046348868,1.0399512021800112,0.09856333333333325,0.11918768364782412,-0.11005335765843091,0.12931001819225532,5
48.0,24.105786666666667,1.8805877309264531,3.161123193127259,1.0311731923596532,0.22100333333333494,0.14585814851727893,0.04034272963857917,0.07333811917859602,5
49.0,23.97302666666667,1.9022465370830448,3.160294459277369,0.9928161598789618,-0.13276000000000038,0.13183961325118537,-0.0008287338498903729,0.0646702573489849,5
50.0,24.080936666666666,1.8364356348160487,3.190931133065861,1.027034745770215,0.10790999999999826,0.07913194227926221,0.03063667378849244,0.04808974780849843,5
51.0,24.36405,1.9422766902672624,3.23006319256728,1.0751816781452512,0.2831133333333341,0.17355360023795435,0.03913205950141783,0.08394337586843584,5
52.0,25.03417,1.8850044400596107,3.191530784371787,0.9940613560931292,0.67012,0.25249399539614653,-0.038532408195492265,0.10506250240992437,5
53.0,25.153376666666666,1.9628981987413976,3.2632432854312357,0.9798563110831892,0.11920666666666549,0.09102733081638388,0.0717125010594489,0.073362078367429,5
54.0,25.034956666666666,1.8619161236807142,3.2775502861626373,0.9917566356925264,-0.118419999999999,0.10221684542622725,0.014307000731401454,0.036638509834940304,5
55.0,25.12651,1.967140134125909,3.2626712229762376,0.9721723745143122,0.09155333333333289,0.12608438858338233,-0.014879063186399755,0.11424489845753731,5
56.0,25.10266,1.9956034893568755,3.248443483929371,1.0145631362411789,-0.023849999999999483,0.04537433317538737,-0.014227739046866939,0.09410117398761743,5
57.0,25.068416666666668,1.9784139180723086,3.2487350012229625,1.021433433843178,-0.03424333333333394,0.0736156766215224,0.00029151729359204736,0.1266759747112797,5
58.0,24.99112333333333,1.9597744394756815,3.2246782797249147,1.0204802413122218,-0.07729333333333485,0.05568630052954474,-0.02405672149804792,0.08511058505265175,5
59.0,25.063213333333334,1.9178630163515045,3.236213913102584,0.998332881972394,0.07209000000000146,0.09404824801959723,0.01153563337766994,0.06973429586894955,5
60.0,25.131516666666666,2.001622935325788,3.2887399967530184,1.0127135467795418,0.06830333333333413,0.12526746026003768,0.05252608365043358,0.04131315327437093,5
61.0,25.027546666666666,1.884355576712868,3.224957712935695,0.9813669356822715,-0.10397000000000034,0.14318421561052164,-0.0637822838173236,0.06678860437940343,5
