time_ps,axial_mean,axial_std,radial_mean,radial_std,axial_velocity_mean,axial_velocity_std,radial_velocity_mean,radial_velocity_std,n_ions
330.0,27.993856666666666,7.84951081434449,3.7298700056893863,0.2426873362287937,0.2006600000000006,0.24404126213044788,-0.012674387876012716,0.05736114419771178,5
331.0,28.068426666666664,7.853109086014561,3.719292661871296,0.21572975522049706,0.07457000000000065,0.22564027058818775,-0.010577343818090057,0.059842381422646876,5
332.0,28.376846666666665,7.793591280450312,3.6539222978689216,0.22367104046921865,0.3084199999999974,0.26394085309654636,-0.06537036400237435,0.06998958244848241,5
333.0,28.40134333333333,7.720221950599031,3.6695116807560275,0.2169657400118644,0.0244966666666663,0.12212278402402298,0.015589382887106406,0.05066793299627558,5
334.0,28.71782,7.6001682505016515,3.5708454349883096,0.15349869681778958,0.31647666666667007,0.26782356041078853,-0.0986662457677184,0.1652706798770257,5
335.0,29.31128666666667,7.732521244022979,3.602038378811815,0.20782721012236358,0.5934666666666673,0.3511917841041007,0.03119294382350617,0.15896246547867351,5
336.0,29.611266666666666,7.807520868040566,3.70671425675947,0.282712971183639,0.2999799999999972,0.26887744345705394,0.10467587794765443,0.19204429002515228,5
337.0,29.798609999999996,7.81320750767997,3.7393369449979432,0.288294649172908,0.18734333333333453,0.24434579859062203,0.032622688238472544,0.1543478247621116,5
338.0,29.825030000000005,7.6895104602698865,3.7015307305561373,0.24151363888365984,0.026420000000000953,0.1975920472983572,-0.037806214441805694,0.05700412907989855,5
339.0,29.931990000000003,7.695913379728809,3.7050254622551093,0.23690203390299372,0.10696000000000154,0.11103733035936042,0.0034947316989724087,0.04156319412861634,5
340.0,30.028376666666666,7.764884995403632,3.748967694106111,0.27372294658870233,0.09638666666666396,0.09749849252395687,0.04394223185100197,0.048779211550151975,5
341.0,30.045583333333333,7.678420589244466,3.7494986704640416,0.2044574314781908,0.017206666666667304,0.1401048986374945,0.0005309763579306904,0.08667456427779582,5
342.0,30.076993333333338,7.728952017853966,3.7119097885992742,0.27988145786158586,0.03141000000000034,0.08742418658472197,-0.03758888186476783,0.15094289785468007,5
343.0,30.08804,7.771038539550411,3.673013440988079,0.19231197567806144,0.011046666666667449,0.12973110412610223,-0.038896347611195384,0.09481177045699078,5
344.0,30.0574,7.679118503824365,3.7145480807437137,0.1756204015461902,-0.030640000000000354,0.09984982423620072,0.041534639755635094,0.06847348425397716,5
345.0,30.03872,7.740666672518877,3.706108720099691,0.21675600432123238,-0.018680000000001938,0.083925067371634,-0.008439360644023263,0.07147353073283574,5
346.0,30.048189999999998,7.698616637008381,3.669759955558458,0.2153918002052053,0.009470000000002443,0.11005598847859203,-0.03634876454123246,0.08587290370481329,5
347.0,30.029319999999995,7.698641678095631,3.7076777970970047,0.19887720589447733,-0.01887000000000185,0.02790981388528086,0.03791784153854687,0.03965277220471351,5
348.0,30.154543333333333,7.745433750242783,3.7039920957799994,0.15586406343638748,0.12522333333333435,0.11915673739519267,-0.0036857013170058296,0.11301666847450344,5
349.0,30.171203333333334,7.71758837421524,3.756585963161362,0.18874273102874273,0.01665999999999741,0.1342171154013772,0.05259386738136298,0.1039447967923954,5
350.0,30.38501,7.6813255453628875,3.6373529138685896,0.21716479456846127,0.21380666666666884,0.15189286012039868,-0.11923304929277254,0.16908664988342648,5
351.0,30.505916666666668,7.592497689276346,3.5537225771664147,0.2807451249707898,0.12090666666666791,0.10080201475058982,-0.08363033670217543,0.08743344056203714,5
352.0,30.527889999999996,7.678576621372538,3.5788832452058026,0.1997915188282183,0.021973333333330913,0.11200566731693247,0.02516066803938797,0.08952774223641712,5
353.0,30.65477333333334,7.82492178549196,3.565009189600641,0.2602704579687704,0.12688333333333546,0.16624198326536055,-0.013874055605161927,0.16051371000027073,5
354.0,30.80206333333333,7.793712078730876,3.516423187769484,0.1796628516782524,0.14728999999999887,0.14517728380615455,-0.04858600183115662,0.12862804030481792,5
355.0,30.751960000000004,7.857525925764845,3.5998033277179906,0.2027077011881452,-0.05010333333333321,0.0752671740461218,0.08338013994850693,0.04439966601728088,5
356.0,30.766139999999996,7.822194818340098,3.573057130844776,0.1683374026433167,0.014179999999998217,0.06179793182443847,-0.02674619687321549,0.06713641063440227,5
357.0,30.74145666666667,7.910381288321206,3.562854361809392,0.24331289443765275,-0.024683333333330636,0.1652060962017529,-0.010202769035382708,0.08516104421519957,5
358.0,30.758519999999997,7.849083439558759,3.529684166070667,0.20702674233715979,0.017063333333333475,0.08018278174825907,-0.03317019573872546,0.13113867222013997,5
359.0,30.741793333333334,7.800108653577989,3.571769046783243,0.254646872999242,-0.016726666666668423,0.10394376610028806,0.042084880712575504,0.09154470115517217,5
360.0,30.62595,7.82099981440992,3.585396852469821,0.257952986905239,-0.11584333333333063,0.0733563014031874,0.013627805686578754,0.11821053257857965,5
361.0,30.695,7.784402921640454,3.543015775736575,0.2359158463332949,0.06904999999999717,0.06525274536582992,-0.04238107673324576,0.08203104488458363,5
362.0,30.738266666666668,7.844078697668848,3.5676706989018805,0.1857586676420042,0.043266666666667675,0.07086566399416205,0.024654923165304866,0.0720768555281503,5
363.0,30.79581333333333,7.74967109902378,3.5671708297244002,0.22471418696362505,0.057546666666665656,0.10001125847734278,-0.0004998691774799723,0.053204310292625,5
364.0,30.774996666666663,7.7196701851496785,3.5654608426394168,0.21478543675793996,-0.02081666666666777,0.0778236582137964,-0.0017099870849832221,0.1733633866584674,5
365.0,30.780340000000002,7.626172905291357,3.6741432476449702,0.09087101029503959,0.00534333333333521,0.12465626587629758,0.1086824050055533,0.1721826069996451,5
366.0,30.863913333333336,7.758338545493416,3.6427354399293277,0.1768563935264304,0.0835733333333323,0.2092141456339264,-0.03140780771564291,0.09524208683230993,5
367.0,30.86007333333334,7.773897788880142,3.560224140492333,0.17353867111311638,-0.003839999999998156,0.07569125562294274,-0.08251129943699471,0.07229010255272098,5
368.0,30.983106666666668,7.845315540121168,3.561051515371003,0.18188519475801473,0.12303333333333341,0.1335986842915908,0.0008273748786708168,0.07508511898181049,5
369.0,31.01514666666667,7.894345344692403,3.5089470196074712,0.17891937614936976,0.032039999999997806,0.11107409068825216,-0.052104495763532196,0.09793536086748021,5
370.0,30.94276,7.811065449210143,3.592769309126512,0.2279698263883731,-0.07238666666666518,0.15286891058100094,0.08382228951904062,0.10432821206466511,5
371.0,30.955023333333337,7.826056502959272,3.5468735700133154,0.20281487831778325,0.012263333333334714,0.07870962273516108,-0.0458957391131972,0.07802434226270431,5
372.0,30.90317,7.880544942694144,3.5829880956396742,0.2431622088748362,-0.05185333333333375,0.12741783644547178,0.036114525626359216,0.1400130047425806,5
373.0,31.09898333333333,7.973702782954031,3.459360185606191,0.28511530906105775,0.19581333333333006,0.20358498809533615,-0.12362791003348308,0.1813875955420024,5
374.0,31.024323333333335,7.858745202763326,3.493342928994997,0.2856837238509926,-0.0746599999999951,0.16908841033941596,0.03398274338880638,0.08178627241786467,5
375.0,31.15276,7.969451266719825,3.4420036552138598,0.3217873530876451,0.12843666666666423,0.11827381855489114,-0.051339273781137604,0.14671101905943407,5
376.0,31.01771,7.880021665026619,3.48625493574259,0.25011336401685763,-0.1350500000000025,0.1421919621888343,0.044251280528729973,0.09287782374824005,5
377.0,31.182713333333332,7.9700883909248805,3.453035532526054,0.27418360917399337,0.165003333333334,0.14889027107981867,-0.033219403216535694,0.08701739136001074,5
378.0,31.180906666666665,7.937932608589667,3.4096826581578696,0.2833492569372227,-0.001806666666665535,0.07861283793941203,-0.04335287436818467,0.05598458999128835,5
379.0,31.252213333333334,7.99667002802764,3.440067662073455,0.2930034932997564,0.07130666666666699,0.08931711643850185,0.03038500391558587,0.04604261944579957,5
380.0,31.324270000000002,8.129332198672765,3.4340373342224275,0.2780078833121464,0.07205666666666773,0.16064836949755262,-0.006030327851027817,0.05038399510235669,5
381.0,31.256849999999996,8.026347069460954,3.4321252081976596,0.32786902618474123,-0.06742000000000133,0.1174878671750138,-0.0019121260247678684,0.0644258332923484,5
382.0,31.2365,8.049516678430656,3.4435187006337884,0.27588825916041493,-0.020350000000001957,0.14559413411565947,0.011393492436128482,0.10447485757609072,5
383.0,31.320373333333333,8.00741895408807,3.3812805288012067,0.2813772577505637,0.08387333333333657,0.06725718268127154,-0.06223817183258147,0.04810634928584963,5
384.0,31.24955,8.126188437631072,3.3954948224962984,0.2669759963746247,-0.07082333333333465,0.1238252122056645,0.014214293695091662,0.04610598728342415,5
385.0,31.35975666666667,8.15689084242138,3.3707791980509283,0.38383291233133743,0.11020666666666656,0.08127690501543751,-0.02471562444537003,0.14550871871516918,5
386.0,31.610883333333334,8.387035302709108,3.4414702742136294,0.5052309414790501,0.2511266666666657,0.23734329721593814,0.07069107616270057,0.2119955214434354,5
387.0,31.819393333333334,8.287617087797646,3.3937882025287833,0.5027803637885994,0.20851000000000183,0.14596913319070268,-0.04768207168484508,0.14077523441875242,5
388.0,31.672890000000002,8.326376712336126,3.4261868068283583,0.48740964459661273,-0.1465033333333352,0.16711648811532703,0.032398604299575154,0.0633563970108911,5
389.0,31.717689999999997,8.274214135625073,3.385554658829836,0.5319529055110679,0.04480000000000075,0.10291591659645671,-0.040632147998523306,0.05678989678175307,5
390.0,31.854426666666665,8.35859739005029,3.4092018239406463,0.4940067296372823,0.1367366666666669,0.11375521692554534,0.023647165110810865,0.06574509970014172,5
391.0,31.864929999999998,8.349396365535785,3.4039080256214076,0.5106512198954049,0.01050333333333171,0.08598895109903142,-0.005293798319238441,0.08063638649771673,5
392.0,31.839373333333334,8.344050172971555,3.4531776333527575,0.4922219303542303,-0.02555666666666383,0.041738003732275195,0.04926960773134921,0.06277061505774185,5
393.0,31.959163333333333,8.252288228669938,3.421210848839409,0.4965188235982306,0.1197899999999997,0.11722764302368853,-0.03196678451334849,0.10312335178286981,5
394.0,32.197476666666674,8.390743096840577,3.3839869494389374,0.41353678875136335,0.23831333333333476,0.17318643339220377,-0.03722389940047162,0.13756183993236865,5
395.0,32.526943333333335,8.21155467384966,3.5360703399958395,0.40876008461360275,0.3294666666666636,0.18172172070993556,0.15208339055690265,0.20754995240193283,5
396.0,32.72015666666666,8.333147175804722,3.5776523310662127,0.33897773461343866,0.19321333333333257,0.16596986587262627,0.04158199107037328,0.1531350493565987,5
397.0,32.81216333333334,8.347204130827944,3.622163509845374,0.44024450885291777,0.09200666666666849,0.08937005812288996,0.04451117877916033,0.10625181170988414,5
398.0,32.93595333333333,8.339747985476938,3.64276790110831,0.43939397075201986,0.12378999999999891,0.033994118118678966,0.020604391262937227,0.051041205907854444,5
399.0,33.41985,8.605709503792623,3.754520736865387,0.3007072402843154,0.483896666666665,0.32987684796332917,0.11175283575707659,0.17009136104111075,5
400.0,33.945460000000004,8.857207984891298,3.7556641202690173,0.25941475311424556,0.5256100000000018,0.26364768928755167,0.0011433834036304268,0.23861398985376978,5
401.0,34.01803333333333,8.851995886289648,3.838779028403575,0.19899436299517692,0.07257333333333235,0.11896791098630209,0.08311490813455809,0.11417047993078858,5
402.0,34.369699999999995,8.726257541339114,3.767554333231298,0.2965828990678066,0.35166666666666585,0.40657066325820956,-0.07122469517227747,0.15109310137208962,5
403.0,34.53844,8.718580463887967,3.7062747645117176,0.2923567979897026,0.16874000000000322,0.161297028835349,-0.061279568719580804,0.030522102054116963,5
404.0,34.84205,8.85952620334619,3.681614667548557,0.24798108552119935,0.30360999999999977,0.1579056485514163,-0.02466009696316034,0.14977310160397184,5
405.0,34.80198333333333,8.866602358770551,3.656658969843337,0.31790439001597237,-0.04006666666666803,0.028151611361024672,-0.024955697705219836,0.12289404564420578,5
406.0,35.04319333333333,9.020830773299712,3.731707942966254,0.2396495061352034,0.2412099999999974,0.23099934814722983,0.07504897312291661,0.10162074431801715,5
407.0,35.07506333333333,9.0493059838519,3.660521122951267,0.29611440156783186,0.031870000000002105,0.2343949078419219,-0.07118682001498718,0.1662267483652321,5
408.0,35.35978333333334,9.071439859814,3.6165812143889533,0.37346826422883334,0.2847200000000022,0.09350037338012071,-0.04393990856231378,0.11811012053697979,5
409.0,35.38310333333334,9.015370094007972,3.5287653154113556,0.41558250328005214,0.023319999999998942,0.08877436529389433,-0.08781589897759741,0.07978312912905366,5
410.0,35.52415333333333,9.158444215030315,3.4849332012606937,0.621947604607451,0.14105000000000273,0.35973090081337733,-0.04383211415066137,0.21344688887701324,5
411.0,35.94061333333333,9.185232269786832,3.4617866232140186,0.6245276843265795,0.4164599999999979,0.08198184663557231,-0.023146578046674905,0.08650709056611937,5
412.0,36.31821333333333,9.14069722303258,3.3576243643032226,0.7915230721246658,0.3775999999999996,0.32965870027449,-0.10416225891079663,0.20114571466034253,5
413.0,36.67432666666667,9.406477620924614,3.3248715171344783,0.8424469434335924,0.3561133333333366,0.2924512575531955,-0.03275284716874442,0.08957368393837688,5
414.0,36.73932666666666,9.35871320470098,3.3486899820791303,0.7421399133609361,0.06499999999999702,0.1051628335276065,0.023818464944652097,0.14816342087844267,5
415.0,36.78085333333334,9.308998844889581,3.3003306595091915,0.8223657190749643,0.04152666666666889,0.06634087444571625,-0.04835932256993858,0.08079165922657727,5
416.0,36.78053333333334,9.239403632798913,3.284832029715303,0.8161912966947685,-0.00032000000000138585,0.11983087405914261,-0.015498629793888653,0.08457548923760472,5
417.0,36.837313333333334,9.347293306807531,3.329036977536375,0.8567500334477074,0.0567799999999977,0.13265812342676717,0.04420494782107163,0.12968192509584775,5
418.0,36.819633333333336,9.315207480136985,3.3684349961328173,0.8089160999238363,-0.017679999999995744,0.08826123497889543,0.03939801859644274,0.10804984763761845,5
419.0,36.787373333333335,9.293489837811794,3.3380441799680143,0.7357734207681306,-0.032260000000002974,0.04132177338347998,-0.030390816164803304,0.08157624852860576,5
420.0,36.74255,9.323619391196152,3.358419452711788,0.7700660809421189,-0.044823333333334145,0.11009136740806655,0.020375272743773865,0.07438638482585794,5
421.0,36.94700666666667,9.3533779174074,3.329052749222501,0.803575040325795,0.20445666666666681,0.059616375080824194,-0.02936670348928656,0.16881111890256306,5
422.0,36.89463333333334,9.357095667650064,3.3419417865822654,0.7834293355542381,-0.052373333333332536,0.10341637663134047,0.012889037359764322,0.12628855485124332,5
423.0,36.919533333333334,9.267773759467085,3.4356369859812723,0.7790719074316147,0.0248999999999981,0.13951389695813565,0.09369519939900664,0.10410202077136127,5
424.0,37.088256666666666,9.249946543356645,3.257429924752535,0.8020393479454452,0.16872333333333459,0.17360443049901597,-0.17820706122873692,0.08112062738035952,5
425.0,37.12800666666667,9.158048744129092,3.2473598199303213,0.7985447817550148,0.039750000000000084,0.10245399021566068,-0.010070104822214177,0.07078150985852615,5
426.0,37.05482666666667,9.173577914433267,3.236736135557796,0.8574228725906217,-0.07317999999999855,0.06809798202263728,-0.010623684372525232,0.10657200380372939,5
427.0,37.04895333333334,9.162577207589822,3.214220337444659,0.7675215061177132,-0.005873333333335751,0.04161983982028753,-0.02251579811313733,0.12319319841885301,5
428.0,36.994589999999995,9.106877458520625,3.299885154544434,0.8095234752000596,-0.05436333333333465,0.07962123069745995,0.0856648170997754,0.07007118929394993,5
429.0,36.979086666666674,9.16341450599066,3.2809611630030227,0.8104796230057045,-0.015503333333328585,0.06770248099836193,-0.018923991541411,0.01585287814504469,5
430.0,36.94982333333333,9.199699813306713,3.2998638249472707,0.8445799441506638,-0.029263333333334883,0.07567637779092876,0.01890266194424752,0.09331756738951952,5
431.0,36.97280666666667,9.217695697115534,3.24429697732525,0.7969965889107745,0.02298333333333389,0.17531482189985767,-0.055566847622020264,0.20717628867798,5
432.0,36.95822333333333,9.22980237348678,3.2827762609132165,0.7909131489309063,-0.014583333333336413,0.10695435838607743,0.03847928358796615,0.07482077402575965,5
433.0,36.92122333333333,9.247203948999935,3.3097003564137446,0.7960668924326963,-0.037000000000000456,0.09001079688323829,0.02692409550052819,0.02996640244537688,5
434.0,37.036449999999995,9.26270501703231,3.2907772128070256,0.8312317300926045,0.11522666666666836,0.12399876191138015,-0.018923143606718852,0.11912477803985672,5
435.0,36.975343333333335,9.113607840449967,3.2732488703950673,0.6665294040176617,-0.06110666666666518,0.19273143680607271,-0.01752834241195824,0.26813264763976746,5
436.0,36.93317666666666,9.146226650370936,3.3476220324929025,0.6555280513861642,-0.04216666666666811,0.06743285466958386,0.07437316209783482,0.03998563963625571,5
437.0,37.09771666666667,9.13012165756234,3.2989951565431377,0.5812851468368951,0.16454000000000094,0.10338836899982343,-0.04862687594976443,0.11644376088015114,5
438.0,37.00362666666667,9.09087612780345,3.306401960719787,0.6283714940056078,-0.09409000000000205,0.08026112148619502,0.007406804176649295,0.11183490802646527,5
439.0,37.18850666666667,9.169234120940647,3.351684141200856,0.6385131492919637,0.18488000000000254,0.12263762491358195,0.0452821804810684,0.07534545504503952,5
440.0,37.10511666666666,9.132036868799378,3.3296026160108356,0.6709686988864795,-0.08339000000000141,0.06750309342706123,-0.022081525190020202,0.0795803665379222,5
441.0,37.23086333333333,9.039177444776461,3.3608723862195276,0.5942026123084717,0.12574666666666517,0.1408598560429662,0.03126977020869237,0.11538603838647186,5
442.0,37.107209999999995,9.070989135030667,3.3159967969031166,0.6460458864962842,-0.12365333333333198,0.05148023504219569,-0.04487558931641109,0.059610461380969655,5
443.0,37.12685333333333,9.111705258130582,3.329931752780385,0.6682860732159112,0.01964333333333528,0.06996814957933413,0.013934955877268429,0.0629071271286479,5
444.0,37.07866666666666,9.098215117196219,3.3195227085451564,0.6698621173065532,-0.048186666666668286,0.03503112806252779,-0.010409044235229103,0.039846613673709036,5
445.0,37.23544333333333,9.104186089581724,3.3905069131369645,0.6894937324780569,0.1567766666666678,0.0645515329020162,0.07098420459180854,0.04911447261253968,5
446.0,37.07633666666666,9.055612830126712,3.36155105181291,0.6596710587359391,-0.15910666666666984,0.06360182701778533,-0.028955861324054498,0.07062674019467939,5
447.0,37.18175333333333,9.060601685652255,3.3463864304721094,0.6316770344939616,0.10541666666666885,0.1009976512378153,-0.015164621340800988,0.0609814731907942,5
448.0,37.24492333333334,9.106588002775185,3.319354004741836,0.6918862859855144,0.06317000000000306,0.2028183761672252,-0.02703242573027307,0.0767172587854999,5
449.0,37.46458333333333,9.287979696557624,3.2654922159048247,0.7927490693536343,0.2196599999999954,0.3792313692193704,-0.053861788837011114,0.1523201797624768,5
450.0,37.505790000000005,9.31934527452081,3.273918519801254,0.8425397159135927,0.041206666666668924,0.1748332715602041,0.008426303896429399,0.08773506633352594,5
451.0,37.45632666666667,9.287150284952265,3.2837938387008085,0.7582938841145626,-0.049463333333334705,0.08170450511174537,0.009875318899554309,0.10458294489297731,5
452.0,37.43368333333333,9.391116476016634,3.273635608412828,0.7759808206484832,-0.02264333333333184,0.14504594429198853,-0.010158230287980307,0.058778507002797596,5
453.0,37.55883333333334,9.341810316594009,3.249091052363737,0.8754996188331956,0.1251500000000007,0.1125109313207628,-0.024544556049092094,0.11116403347179857,5
454.0,37.455843333333334,9.392253743038578,3.225261942751486,0.8844145608294707,-0.10299000000000262,0.08189339045368484,-0.023829109612250265,0.019541334565733943,5
455.0,37.60250666666666,9.428792646225233,3.1567177041965246,0.9562679876585314,0.1466633333333327,0.1173352610637068,-0.06854423855496128,0.08312732491695894,5
456.0,37.68049333333333,9.365584288426547,3.161282613196903,0.9061123676598468,0.07798666666666705,0.1040781546082885,0.004564909000378048,0.06537834824463215,5
457.0,37.770186666666675,9.430417549972123,3.1776910866561625,0.8560545333978028,0.08969333333333722,0.11313944768392076,0.016408473459260043,0.12756517679537083,5
458.0,37.98659333333333,9.35433728593082,3.070005260477713,0.8500564807219916,0.21640666666666347,0.1725136022334384,-0.10768582617844999,0.15017495761184818,5
459.0,37.78012666666667,9.370167011132251,3.069802175556057,0.8820736375739352,-0.2064666666666639,0.08768706796836875,-0.00020308492165623803,0.07134489655948932,5
460.0,37.92003666666666,9.290800579757498,3.0875510716144716,0.9281488676210108,0.1399099999999976,0.14022875660069478,0.017748896058415075,0.07516838127864532,5
461.0,37.95706666666667,9.342861504628372,3.058291716054341,0.8879753059376184,0.03703000000000145,0.06655899171244953,-0.029259355560131085,0.13943099619456376,5
462.0,37.84662333333333,9.378300912938453,3.1013088389740586,0.9205460175254002,-0.11044333333333256,0.07781059453713461,0.04301712291971871,0.0895388226287291,5
463.0,37.85663,9.462776034126795,3.136576140888244,0.9057240740896495,0.010006666666665609,0.1257386140637275,0.03526730191418519,0.14145454592948317,5
464.0,37.91542666666667,9.282430825517157,3.05983207438232,0.9395800942279846,0.058796666666665234,0.21420553068905093,-0.07674406650592416,0.13251516518723222,5
465.0,37.987336666666664,9.296354413122263,3.0709009534769445,0.9552043159074548,0.07191000000000045,0.04480251803439524,0.011068879094623885,0.07187807765455727,5
466.0,38.108713333333334,9.333868485570884,3.112009523675879,0.9419668380097127,0.12137666666666576,0.14838272645800415,0.04110857019893497,0.08530262075563748,5
467.0,38.15648333333333,9.345681697619613,3.1505574407164016,0.9002084102851589,0.04776999999999987,0.04250143971417338,0.038547917040522205,0.08490289621062624,5
468.0,38.23964666666667,9.398474635542373,3.108162543838181,0.9455875759252003,0.08316333333333432,0.08267000087361762,-0.042394896878220976,0.08273490907321489,5
469.0,38.308463333333336,9.273414771643363,3.110898025848594,0.9233508690853709,0.06881666666666746,0.13863456599596113,0.0027354820104136925,0.07984420013014405,5
470.0,38.229506666666666,9.257189799631416,3.1335627812144446,0.9440583511622604,-0.07895666666666727,0.025918175947483277,0.022664755365850775,0.07242519647026173,5
471.0,38.42105666666667,9.221567224896692,3.1357165432760623,0.9352938745898671,0.19155000000000016,0.10728720851578899,0.002153762061617437,0.1082199500696488,5
472.0,38.42760333333333,9.270462337352253,3.1715767157748913,0.9390181770513464,0.006546666666665857,0.10036626170625508,0.035860172498829314,0.09184232345915536,5
473.0,38.35474,9.26279855673939,3.1316147628277844,0.9711752747142278,-0.07286333333333275,0.06793029630109873,-0.03996195294710727,0.043298737748683425,5
