(written by ASE)

660 atoms
2 atom types

0.0      45.337747226986544  xlo xhi
0.0      39.263640848927835  ylo yhi
0.0      51.299999999999997  zlo zhi
    -22.668873613493275                       0                       0  xy xz yz

Atoms # atomic

     1   1      20.977179187673784      19.631820424463918      11.565000000000001
     2   2       20.93351610356514      20.548421361796407      13.130000000000003
     3   2       20.93351610356514      20.548421361796407      10.000000000000002
     4   1      20.977179187673784      19.631820424463918      14.695000000000002
     5   2       20.93351610356514      20.548421361796407      16.260000000000002
     6   2       20.93351610356514      20.548421361796407      13.130000000000003
     7   1      20.977179187673784      19.631820424463918      17.825000000000003
     8   2       20.93351610356514      20.548421361796407      19.390000000000001
     9   2       20.93351610356514      20.548421361796407      16.260000000000002
    10   1      20.977179187673784      19.631820424463918      20.955000000000002
    11   2       20.93351610356514      20.548421361796407      22.520000000000003
    12   2       20.93351610356514      20.548421361796407      19.390000000000001
    13   1      20.977179187673784      19.631820424463918      24.085000000000001
    14   2       20.93351610356514      20.548421361796407      25.649999999999999
    15   2       20.93351610356514      20.548421361796407      22.520000000000003
    16   1      20.977179187673784      19.631820424463918      27.215000000000003
    17   2       20.93351610356514      20.548421361796407      28.780000000000001
    18   2       20.93351610356514      20.548421361796407      25.649999999999999
    19   1      20.977179187673784      19.631820424463918      30.345000000000006
    20   2       20.93351610356514      20.548421361796407      31.910000000000004
    21   2       20.93351610356514      20.548421361796407      28.780000000000001
    22   1      20.977179187673784      19.631820424463918      33.475000000000001
    23   2       20.93351610356514      20.548421361796407      35.039999999999999
    24   2       20.93351610356514      20.548421361796407      31.910000000000004
    25   1      20.977179187673784      19.631820424463918      36.605000000000004
    26   2       20.93351610356514      20.548421361796407      38.170000000000002
    27   2       20.93351610356514      20.548421361796407      35.039999999999999
    28   1      20.977179187673784      19.631820424463918      39.734999999999999
    29   2       20.93351610356514      20.548421361796407      41.299999999999997
    30   2       20.93351610356514      20.548421361796407      38.170000000000002
    31   1      20.586580367620961      22.348494890405739      11.565000000000001
    32   2      20.286449619534451      23.215665737059211      13.130000000000003
    33   2      20.286449619534451      23.215665737059211      10.000000000000002
    34   1      20.586580367620961      22.348494890405739      14.695000000000002
    35   2      20.286449619534451      23.215665737059211      16.260000000000002
    36   2      20.286449619534451      23.215665737059211      13.130000000000003
    37   1      20.586580367620961      22.348494890405739      17.825000000000003
    38   2      20.286449619534451      23.215665737059211      19.390000000000001
    39   2      20.286449619534451      23.215665737059211      16.260000000000002
    40   1      20.586580367620961      22.348494890405739      20.955000000000002
