(written by ASE)

2100 atoms
2 atom types

0.0      3.1800000000000002  xlo xhi
0.0       275.3960784034515  ylo yhi
0.0      42.329999999999998  zlo zhi
                   -159                       0                       0  xy xz yz

Atoms # atomic

     1   1      50.611271903222722 -1.1292554193330161e-15     -9.5699999999999825
     2   2      52.447245759245732 -1.1292554193330161e-15     -7.9749999999999837
     3   2      51.503832252602422      1.6185731346224117     -11.164999999999983
     4   1      50.611271903222722 -1.1292554193330161e-15      -6.379999999999983
     5   2      52.447245759245732 -1.1292554193330161e-15     -4.7849999999999824
     6   2      51.503832252602422      1.6185731346224117     -7.9749999999999837
     7   1      50.611271903222722 -1.1292554193330161e-15     -3.1899999999999835
     8   2      52.447245759245732 -1.1292554193330161e-15     -1.5949999999999811
     9   2      51.503832252602422      1.6185731346224117     -4.7849999999999824
    10   1      50.611271903222722 -1.1292554193330161e-15  1.7763568394002505e-14
    11   2      52.447245759245732 -1.1292554193330161e-15      1.5950000000000166
    12   2      51.503832252602422      1.6185731346224117     -1.5949999999999811
    13   1      50.611271903222722 -1.1292554193330161e-15      3.1900000000000155
    14   2      52.447245759245732 -1.1292554193330161e-15      4.7850000000000144
    15   2      51.503832252602422      1.6185731346224117      1.5950000000000166
    16   1      50.611271903222722 -1.1292554193330161e-15      6.3800000000000132
    17   2      52.447245759245732 -1.1292554193330161e-15      7.9750000000000192
    18   2      51.503832252602422      1.6185731346224117      4.7850000000000144
    19   1      50.611271903222722 -1.1292554193330161e-15       9.570000000000018
    20   2      52.447245759245732 -1.1292554193330161e-15      11.165000000000017
    21   2      51.503832252602422      1.6185731346224117      7.9750000000000192
    22   1      50.511402119167073      3.1779080568426936     -9.5699999999999825
    23   2      52.343753100173558      3.2931898091046152     -7.9749999999999837
    24   2      51.300570156564163      4.8493316351606106     -11.164999999999983
    25   1      50.511402119167073      3.1779080568426936      -6.379999999999983
    26   2      52.343753100173558      3.2931898091046152     -4.7849999999999824
    27   2      51.300570156564163      4.8493316351606106     -7.9749999999999837
    28   1      50.511402119167073      3.1779080568426936     -3.1899999999999835
    29   2      52.343753100173558      3.2931898091046152     -1.5949999999999811
    30   2      51.300570156564163      4.8493316351606106     -4.7849999999999824
    31   1      50.511402119167073      3.1779080568426936  1.7763568394002505e-14
    32   2      52.343753100173558      3.2931898091046152      1.5950000000000166
    33   2      51.300570156564163      4.8493316351606106     -1.5949999999999811
    34   1      50.511402119167073      3.1779080568426936      3.1900000000000155
    35   2      52.343753100173558      3.2931898091046152      4.7850000000000144
    36   2      51.300570156564163      4.8493316351606106      1.5950000000000166
    37   1      50.511402119167073      3.1779080568426936      6.3800000000000132
    38   2      52.343753100173558      3.2931898091046152      7.9750000000000192
    39   2      51.300570156564163      4.8493316351606106      4.7850000000000144
    40   1      50.511402119167073      3.1779080568426936       9.570000000000018
    41   2      52.343753100173558      3.2931898091046152      11.165000000000017
    42   2      51.300570156564163      4.8493316351606106      7.9750000000000192
    43   1      50.212186907411635      6.3432743624331209     -9.5699999999999825
    44   2      52.033683561201094      6.5733829025480093     -7.9749999999999837
    45   2      50.894848147119085      8.0609520391837162     -11.164999999999983
    46   1      50.212186907411635      6.3432743624331209      -6.379999999999983
    47   2      52.033683561201094      6.5733829025480093     -4.7849999999999824
